alpha1,alpha2,MAE,time_s
1.5,1.5,,0.624408208001114
1.5,1.5,,0.6182407500018599
1.5,1.5,90.0,0.6581211250013439
1.5,1.5,,0.6559557919972576
1.5,1.5,,0.5713222909980686
1.5,1.5,100.0,0.6257556249984191
1.5,1.5,,0.6278968330007046
1.5,1.5,,0.7829570409958251
1.5,1.5,90.0,0.6060688750003465
1.5,1.5,,0.6228356659994461
1.5,1.5,20.0,0.6373610000009649
1.5,1.5,20.0,0.6390029590038466
1.5,1.5,,0.6253593330038711
1.5,1.5,,0.6247227089988883
1.5,1.5,,0.6632137079941458
1.5,1.5,,0.6477649999942514
1.5,1.5,60.0,0.657884207997995
1.5,1.5,,0.6129997089956305
1.5,1.5,50.0,0.6335920839992468
1.5,1.5,,0.679134250000061
1.5,1.5,90.0,0.8367964580029366
1.5,1.5,,0.6957137909994344
1.5,1.5,,0.6154317499967874
1.5,1.5,80.0,0.6958704589997069
1.5,1.5,,0.6377350409966311
1.5,1.5,,0.6443155419983668
1.5,1.5,,0.6166725829971256
1.5,1.5,,0.6484932079983992
1.5,1.5,90.0,0.6525260000053095
1.5,1.5,,0.6026391250052257
1.5,1.5,,0.6513916659969254
1.5,1.5,50.0,0.6503371669969056
1.5,1.5,50.0,0.6897941249990254
1.5,1.5,,0.6427032089995919
1.5,1.5,60.0,0.6419342920053168
1.5,1.5,80.0,0.7047687500016764
1.5,1.5,70.0,0.7419402910018107
1.5,1.5,100.0,0.5692207499960205
1.5,1.5,50.0,0.6480634580002516
1.5,1.5,,0.6353567920014029
1.5,1.5,,0.6333027920045424
1.5,1.5,0.0,0.643996041995706
1.5,1.5,,0.6043772089979029
1.5,1.5,,0.6296929160016589
1.5,1.5,,0.6061402920022374
1.5,1.5,80.0,0.7528553750016727
1.5,1.5,,0.6584284580021631
1.5,1.5,,0.5963955419938429
1.5,1.5,,0.6135068749936181
1.5,1.5,,0.6101920000000973
1.5,1.5,,0.6144412909998209
1.5,1.5,,0.6073110829966026
1.5,1.5,,0.6032965409976896
1.5,1.5,,0.6167820840055356
1.5,1.5,,0.630762541994045
1.5,1.5,,0.61557041699416
1.5,1.5,,0.6284507089949329
1.5,1.5,,0.6934612910044962
1.5,1.5,,0.7275580420027836
1.5,1.5,,0.6518699159933021
1.5,1.5,,0.6301947500032838
1.5,1.5,,0.6427927920012735
1.5,1.5,10.0,0.6079091670035268
1.5,1.5,,0.6238288750028005
1.5,1.5,,0.6115684579999652
1.5,1.5,,0.6374655839972547
1.5,1.5,,0.7330019580040243
1.5,1.5,,0.6613024160033092
1.5,1.5,70.0,0.6121667909974349
1.5,1.5,,0.6539432079953258
1.5,1.5,90.0,0.6519438340037595
1.5,1.5,,0.6668259580037557
1.5,1.5,,0.6396754160014098
1.5,1.5,,0.7094813750009052
1.5,1.5,,0.6274928749990067
1.5,1.5,40.0,0.634755083003256
1.5,1.5,,0.6372894160012947
1.5,1.5,,0.662587083003018
1.5,1.5,,0.6156688330011093
1.5,1.5,90.0,0.6215309999970486
1.5,1.5,,0.6112861250003334
1.5,1.5,,0.644733000000997
1.5,1.5,,0.715818249998847
1.5,1.5,80.0,0.6661964580052882
1.5,1.5,100.0,0.6292140410005231
1.5,1.5,60.0,0.6281180830046651
1.5,1.5,,0.6356284579960629
1.5,1.5,,0.6532605000029434
1.5,1.5,,0.6352544999972451
1.5,1.5,,0.6269609999944805
1.5,1.5,,0.6189604159953888
1.5,1.5,,0.7054376250016503
1.5,1.5,,0.7821502079968923
1.5,1.5,,0.5828433749993565
1.5,1.5,,0.6652577089989791
1.5,1.5,,0.6114464589991258
1.5,1.5,,0.6190265000041109
1.5,1.5,40.0,0.6338612500039744
1.5,1.5,,0.6205867090029642
1.5,1.5,,0.6107197500023176
1.5,1.5,,0.6119623749982566
1.5,1.5,,0.6320790419995319
1.5,1.5,80.0,0.6317822499986505
1.5,1.5,,0.6476762919992325
1.5,1.5,30.0,0.6056760420033243
1.5,1.5,,0.6520626249985071
1.5,1.5,,0.6668169170006877
1.5,1.5,,0.6658165420012665
