family,dim,k,method,trial,k_hat,f1
gaussian,10,2,midast_cvm,55,1,0.0
gaussian,10,2,edivisive,55,0,0.0
gaussian,10,2,ecf_cos,56,2,1.0
gaussian,10,2,midast_ks,56,0,0.0
gaussian,10,2,midast_cvm,56,3,0.4
gaussian,10,2,edivisive,56,1,0.0
gaussian,10,2,ecf_cos,57,1,0.6666666666666666
gaussian,10,2,midast_ks,57,0,0.0
gaussian,10,2,midast_cvm,57,2,0.0
gaussian,10,2,edivisive,57,0,0.0
gaussian,10,2,ecf_cos,58,1,0.6666666666666666
gaussian,10,2,midast_ks,58,0,0.0
gaussian,10,2,midast_cvm,58,1,0.6666666666666666
gaussian,10,2,edivisive,58,0,0.0
gaussian,10,2,ecf_cos,59,1,0.6666666666666666
gaussian,10,2,midast_ks,59,0,0.0
gaussian,10,2,midast_cvm,59,3,0.4
gaussian,10,2,edivisive,59,0,0.0
gaussian,10,2,ecf_cos,60,2,0.5
gaussian,10,2,midast_ks,60,0,0.0
gaussian,10,2,midast_cvm,60,2,0.0
gaussian,10,2,edivisive,60,0,0.0
gaussian,10,2,ecf_cos,61,4,0.3333333333333333
gaussian,10,2,midast_ks,61,0,0.0
gaussian,10,2,midast_cvm,61,4,0.3333333333333333
gaussian,10,2,edivisive,61,0,0.0
gaussian,10,2,ecf_cos,62,2,0.5
gaussian,10,2,midast_ks,62,0,0.0
gaussian,10,2,midast_cvm,62,5,0.28571428571428575
gaussian,10,2,edivisive,62,0,0.0
gaussian,10,2,ecf_cos,63,3,0.8
gaussian,10,2,midast_ks,63,0,0.0
gaussian,10,2,midast_cvm,63,6,0.0
gaussian,10,2,edivisive,63,0,0.0
gaussian,10,2,ecf_cos,64,2,1.0
gaussian,10,2,midast_ks,64,0,0.0
gaussian,10,2,midast_cvm,64,6,0.25
gaussian,10,2,edivisive,64,0,0.0
gaussian,10,2,ecf_cos,65,2,1.0
gaussian,10,2,midast_ks,65,0,0.0
gaussian,10,2,midast_cvm,65,1,0.6666666666666666
gaussian,10,2,edivisive,65,0,0.0
gaussian,10,2,ecf_cos,66,2,1.0
gaussian,10,2,midast_ks,66,0,0.0
gaussian,10,2,midast_cvm,66,3,0.4
gaussian,10,2,edivisive,66,0,0.0
gaussian,10,2,ecf_cos,67,2,1.0
gaussian,10,2,midast_ks,67,0,0.0
gaussian,10,2,midast_cvm,67,2,1.0
gaussian,10,2,edivisive,67,0,0.0
gaussian,10,2,ecf_cos,68,1,0.6666666666666666
gaussian,10,2,midast_ks,68,0,0.0
gaussian,10,2,midast_cvm,68,3,0.4
gaussian,10,2,edivisive,68,1,0.0
gaussian,10,2,ecf_cos,69,1,0.6666666666666666
gaussian,10,2,midast_ks,69,0,0.0
gaussian,10,2,midast_cvm,69,3,0.0
gaussian,10,2,edivisive,69,0,0.0
gaussian,10,2,ecf_cos,70,1,0.6666666666666666
gaussian,10,2,midast_ks,70,0,0.0
gaussian,10,2,midast_cvm,70,2,0.5
gaussian,10,2,edivisive,70,0,0.0
gaussian,10,2,ecf_cos,71,3,0.8
gaussian,10,2,midast_ks,71,0,0.0
gaussian,10,2,midast_cvm,71,2,0.5
gaussian,10,2,edivisive,71,0,0.0
gaussian,10,2,ecf_cos,72,3,0.8
gaussian,10,2,midast_ks,72,0,0.0
gaussian,10,2,midast_cvm,72,4,0.6666666666666666
gaussian,10,2,edivisive,72,0,0.0
gaussian,10,2,ecf_cos,73,3,0.8
gaussian,10,2,midast_ks,73,0,0.0
gaussian,10,2,midast_cvm,73,2,1.0
gaussian,10,2,edivisive,73,0,0.0
gaussian,10,2,ecf_cos,74,2,1.0
gaussian,10,2,midast_ks,74,0,0.0
gaussian,10,2,midast_cvm,74,1,0.6666666666666666
gaussian,10,2,edivisive,74,0,0.0
gaussian,10,2,ecf_cos,75,2,1.0
gaussian,10,2,midast_ks,75,0,0.0
gaussian,10,2,midast_cvm,75,2,0.5
gaussian,10,2,edivisive,75,0,0.0
gaussian,10,2,ecf_cos,76,1,0.6666666666666666
gaussian,10,2,midast_ks,76,0,0.0
gaussian,10,2,midast_cvm,76,3,0.4
gaussian,10,2,edivisive,76,0,0.0
gaussian,10,2,ecf_cos,77,2,1.0
gaussian,10,2,midast_ks,77,0,0.0
gaussian,10,2,midast_cvm,77,3,0.0
gaussian,10,2,edivisive,77,0,0.0
gaussian,10,2,ecf_cos,78,2,1.0
gaussian,10,2,midast_ks,78,0,0.0
gaussian,10,2,midast_cvm,78,3,0.8
gaussian,10,2,edivisive,78,0,0.0
gaussian,10,2,ecf_cos,79,1,0.6666666666666666
gaussian,10,2,midast_ks,79,0,0.0
gaussian,10,2,midast_cvm,79,2,1.0
gaussian,10,2,edivisive,79,0,0.0
gaussian,10,2,ecf_cos,80,1,0.6666666666666666
gaussian,10,2,midast_ks,80,0,0.0
gaussian,10,2,midast_cvm,80,3,0.8
gaussian,10,2,edivisive,80,0,0.0
gaussian,10,2,ecf_cos,81,1,0.6666666666666666
gaussian,10,2,midast_ks,81,0,0.0
gaussian,10,2,midast_cvm,81,3,0.0
gaussian,10,2,edivisive,81,0,0.0
gaussian,10,2,ecf_cos,82,2,1.0
gaussian,10,2,midast_ks,82,0,0.0
gaussian,10,2,midast_cvm,82,2,0.5
gaussian,10,2,edivisive,82,0,0.0
gaussian,10,2,ecf_cos,83,3,0.8
gaussian,10,2,midast_ks,83,0,0.0
gaussian,10,2,midast_cvm,83,5,0.28571428571428575
gaussian,10,2,edivisive,83,0,0.0
gaussian,10,2,ecf_cos,84,3,0.8
gaussian,10,2,midast_ks,84,0,0.0
gaussian,10,2,midast_cvm,84,2,1.0
gaussian,10,2,edivisive,84,0,0.0
gaussian,10,2,ecf_cos,85,3,0.8
gaussian,10,2,midast_ks,85,0,0.0
gaussian,10,2,midast_cvm,85,3,0.4
gaussian,10,2,edivisive,85,0,0.0
gaussian,10,2,ecf_cos,86,2,1.0
gaussian,10,2,midast_ks,86,0,0.0
gaussian,10,2,midast_cvm,86,5,0.5714285714285715
gaussian,10,2,edivisive,86,0,0.0
gaussian,10,2,ecf_cos,87,2,1.0
gaussian,10,2,midast_ks,87,0,0.0
gaussian,10,2,midast_cvm,87,1,0.6666666666666666
gaussian,10,2,edivisive,87,0,0.0
gaussian,10,2,ecf_cos,88,2,1.0
gaussian,10,2,midast_ks,88,0,0.0
gaussian,10,2,midast_cvm,88,4,0.3333333333333333
gaussian,10,2,edivisive,88,0,0.0
gaussian,10,2,ecf_cos,89,1,0.6666666666666666
gaussian,10,2,midast_ks,89,0,0.0
gaussian,10,2,midast_cvm,89,3,0.4
gaussian,10,2,edivisive,89,0,0.0
gaussian,10,2,ecf_cos,90,2,1.0
gaussian,10,2,midast_ks,90,0,0.0
gaussian,10,2,midast_cvm,90,2,0.5
gaussian,10,2,edivisive,90,0,0.0
gaussian,10,2,ecf_cos,91,0,0.0
gaussian,10,2,midast_ks,91,0,0.0
gaussian,10,2,midast_cvm,91,4,0.3333333333333333
gaussian,10,2,edivisive,91,0,0.0
gaussian,10,2,ecf_cos,92,2,1.0
gaussian,10,2,midast_ks,92,0,0.0
gaussian,10,2,midast_cvm,92,5,0.28571428571428575
gaussian,10,2,edivisive,92,0,0.0
gaussian,10,2,ecf_cos,93,2,1.0
gaussian,10,2,midast_ks,93,0,0.0
gaussian,10,2,midast_cvm,93,2,0.0
gaussian,10,2,edivisive,93,0,0.0
gaussian,10,2,ecf_cos,94,1,0.6666666666666666
gaussian,10,2,midast_ks,94,0,0.0
gaussian,10,2,midast_cvm,94,3,0.8
gaussian,10,2,edivisive,94,0,0.0
gaussian,10,2,ecf_cos,95,2,1.0
gaussian,10,2,midast_ks,95,0,0.0
gaussian,10,2,midast_cvm,95,3,0.0
gaussian,10,2,edivisive,95,0,0.0
gaussian,10,2,ecf_cos,96,2,1.0
gaussian,10,2,midast_ks,96,0,0.0
gaussian,10,2,midast_cvm,96,3,0.0
gaussian,10,2,edivisive,96,0,0.0
gaussian,10,2,ecf_cos,97,2,1.0
gaussian,10,2,midast_ks,97,0,0.0
gaussian,10,2,midast_cvm,97,2,1.0
gaussian,10,2,edivisive,97,0,0.0
gaussian,10,2,ecf_cos,98,2,1.0
gaussian,10,2,midast_ks,98,0,0.0
gaussian,10,2,midast_cvm,98,5,0.28571428571428575
gaussian,10,2,edivisive,98,0,0.0
gaussian,10,2,ecf_cos,99,2,1.0
gaussian,10,2,midast_ks,99,0,0.0
gaussian,10,2,midast_cvm,99,4,0.6666666666666666
gaussian,10,2,edivisive,99,0,0.0
gaussian,10,3,ecf_cos,0,3,1.0
gaussian,10,3,midast_ks,0,0,0.0
gaussian,10,3,midast_cvm,0,3,0.6666666666666666
gaussian,10,3,edivisive,0,0,0.0
gaussian,10,3,ecf_cos,1,3,1.0
gaussian,10,3,midast_ks,1,0,0.0
gaussian,10,3,midast_cvm,1,6,0.2222222222222222
gaussian,10,3,edivisive,1,0,0.0
gaussian,10,3,ecf_cos,2,3,0.6666666666666666
gaussian,10,3,midast_ks,2,0,0.0
gaussian,10,3,midast_cvm,2,4,0.5714285714285715
gaussian,10,3,edivisive,2,0,0.0
gaussian,10,3,ecf_cos,3,3,0.6666666666666666
gaussian,10,3,midast_ks,3,0,0.0
gaussian,10,3,midast_cvm,3,4,0.28571428571428575
gaussian,10,3,edivisive,3,0,0.0
gaussian,10,3,ecf_cos,4,3,1.0
gaussian,10,3,midast_ks,4,0,0.0
gaussian,10,3,midast_cvm,4,3,0.0
gaussian,10,3,edivisive,4,0,0.0
gaussian,10,3,ecf_cos,5,3,1.0
gaussian,10,3,midast_ks,5,0,0.0
gaussian,10,3,midast_cvm,5,4,0.5714285714285715
gaussian,10,3,edivisive,5,0,0.0
gaussian,10,3,ecf_cos,6,2,0.8
gaussian,10,3,midast_ks,6,0,0.0
gaussian,10,3,midast_cvm,6,3,0.3333333333333333
gaussian,10,3,edivisive,6,0,0.0
gaussian,10,3,ecf_cos,7,3,1.0
gaussian,10,3,midast_ks,7,0,0.0
gaussian,10,3,midast_cvm,7,2,0.4
gaussian,10,3,edivisive,7,0,0.0
gaussian,10,3,ecf_cos,8,2,0.4
gaussian,10,3,midast_ks,8,0,0.0
gaussian,10,3,midast_cvm,8,5,0.25
gaussian,10,3,edivisive,8,0,0.0
gaussian,10,3,ecf_cos,9,2,0.8
gaussian,10,3,midast_ks,9,0,0.0
gaussian,10,3,midast_cvm,9,2,0.4
gaussian,10,3,edivisive,9,0,0.0
gaussian,10,3,ecf_cos,10,3,1.0
gaussian,10,3,midast_ks,10,0,0.0
gaussian,10,3,midast_cvm,10,4,0.8571428571428571
gaussian,10,3,edivisive,10,0,0.0
gaussian,10,3,ecf_cos,11,3,0.6666666666666666
gaussian,10,3,midast_ks,11,0,0.0
gaussian,10,3,midast_cvm,11,3,0.6666666666666666
gaussian,10,3,edivisive,11,0,0.0
gaussian,10,3,ecf_cos,12,3,1.0
gaussian,10,3,midast_ks,12,0,0.0
gaussian,10,3,midast_cvm,12,4,0.8571428571428571
gaussian,10,3,edivisive,12,0,0.0
gaussian,10,3,ecf_cos,13,3,0.6666666666666666
gaussian,10,3,midast_ks,13,0,0.0
gaussian,10,3,midast_cvm,13,6,0.6666666666666666
gaussian,10,3,edivisive,13,0,0.0
gaussian,10,3,ecf_cos,14,3,1.0
gaussian,10,3,midast_ks,14,0,0.0
gaussian,10,3,midast_cvm,14,5,0.25
gaussian,10,3,edivisive,14,0,0.0
gaussian,10,3,ecf_cos,15,3,1.0
gaussian,10,3,midast_ks,15,0,0.0
gaussian,10,3,midast_cvm,15,6,0.6666666666666666
gaussian,10,3,edivisive,15,0,0.0
gaussian,10,3,ecf_cos,16,2,0.8
gaussian,10,3,midast_ks,16,0,0.0
gaussian,10,3,midast_cvm,16,4,0.5714285714285715
gaussian,10,3,edivisive,16,0,0.0
gaussian,10,3,ecf_cos,17,4,0.8571428571428571
gaussian,10,3,midast_ks,17,0,0.0
gaussian,10,3,midast_cvm,17,3,0.3333333333333333
gaussian,10,3,edivisive,17,1,0.0
gaussian,10,3,ecf_cos,18,4,0.8571428571428571
gaussian,10,3,midast_ks,18,0,0.0
gaussian,10,3,midast_cvm,18,2,0.8
gaussian,10,3,edivisive,18,0,0.0
gaussian,10,3,ecf_cos,19,3,0.6666666666666666
gaussian,10,3,midast_ks,19,0,0.0
gaussian,10,3,midast_cvm,19,4,0.5714285714285715
gaussian,10,3,edivisive,19,0,0.0
gaussian,10,3,ecf_cos,20,5,0.7499999999999999
gaussian,10,3,midast_ks,20,0,0.0
gaussian,10,3,midast_cvm,20,3,0.6666666666666666
gaussian,10,3,edivisive,20,0,0.0
gaussian,10,3,ecf_cos,21,2,0.8
gaussian,10,3,midast_ks,21,0,0.0
gaussian,10,3,midast_cvm,21,5,0.5
gaussian,10,3,edivisive,21,0,0.0
gaussian,10,3,ecf_cos,22,3,1.0
gaussian,10,3,midast_ks,22,0,0.0
gaussian,10,3,midast_cvm,22,3,0.6666666666666666
gaussian,10,3,edivisive,22,0,0.0
gaussian,10,3,ecf_cos,23,3,1.0
gaussian,10,3,midast_ks,23,0,0.0
gaussian,10,3,midast_cvm,23,2,0.4
gaussian,10,3,edivisive,23,0,0.0
gaussian,10,3,ecf_cos,24,4,0.8571428571428571
gaussian,10,3,midast_ks,24,0,0.0
gaussian,10,3,midast_cvm,24,7,0.4
gaussian,10,3,edivisive,24,0,0.0
gaussian,10,3,ecf_cos,25,3,1.0
gaussian,10,3,midast_ks,25,0,0.0
gaussian,10,3,midast_cvm,25,7,0.2
gaussian,10,3,edivisive,25,0,0.0
gaussian,10,3,ecf_cos,26,3,1.0
gaussian,10,3,midast_ks,26,0,0.0
gaussian,10,3,midast_cvm,26,5,0.5
gaussian,10,3,edivisive,26,0,0.0
gaussian,10,3,ecf_cos,27,3,0.6666666666666666
gaussian,10,3,midast_ks,27,0,0.0
gaussian,10,3,midast_cvm,27,3,1.0
gaussian,10,3,edivisive,27,0,0.0
gaussian,10,3,ecf_cos,28,3,1.0
gaussian,10,3,midast_ks,28,0,0.0
gaussian,10,3,midast_cvm,28,2,0.4
gaussian,10,3,edivisive,28,0,0.0
gaussian,10,3,ecf_cos,29,3,1.0
gaussian,10,3,midast_ks,29,0,0.0
gaussian,10,3,midast_cvm,29,4,0.28571428571428575
gaussian,10,3,edivisive,29,0,0.0
gaussian,10,3,ecf_cos,30,3,1.0
gaussian,10,3,midast_ks,30,0,0.0
gaussian,10,3,midast_cvm,30,4,0.5714285714285715
gaussian,10,3,edivisive,30,0,0.0
gaussian,10,3,ecf_cos,31,3,1.0
gaussian,10,3,midast_ks,31,0,0.0
gaussian,10,3,midast_cvm,31,3,0.6666666666666666
gaussian,10,3,edivisive,31,0,0.0
gaussian,10,3,ecf_cos,32,3,1.0
gaussian,10,3,midast_ks,32,0,0.0
gaussian,10,3,midast_cvm,32,2,0.4
gaussian,10,3,edivisive,32,0,0.0
gaussian,10,3,ecf_cos,33,2,0.8
gaussian,10,3,midast_ks,33,0,0.0
gaussian,10,3,midast_cvm,33,4,0.28571428571428575
gaussian,10,3,edivisive,33,0,0.0
gaussian,10,3,ecf_cos,34,3,1.0
gaussian,10,3,midast_ks,34,0,0.0
gaussian,10,3,midast_cvm,34,3,1.0
gaussian,10,3,edivisive,34,1,0.5
gaussian,10,3,ecf_cos,35,3,0.6666666666666666
gaussian,10,3,midast_ks,35,0,0.0
gaussian,10,3,midast_cvm,35,3,0.6666666666666666
gaussian,10,3,edivisive,35,1,0.0
gaussian,10,3,ecf_cos,36,2,0.8
gaussian,10,3,midast_ks,36,0,0.0
gaussian,10,3,midast_cvm,36,5,0.5
gaussian,10,3,edivisive,36,0,0.0
gaussian,10,3,ecf_cos,37,4,0.8571428571428571
gaussian,10,3,midast_ks,37,0,0.0
gaussian,10,3,midast_cvm,37,5,0.7499999999999999
gaussian,10,3,edivisive,37,0,0.0
gaussian,10,3,ecf_cos,38,3,1.0
gaussian,10,3,midast_ks,38,0,0.0
gaussian,10,3,midast_cvm,38,4,0.5714285714285715
gaussian,10,3,edivisive,38,0,0.0
gaussian,10,3,ecf_cos,39,3,0.6666666666666666
gaussian,10,3,midast_ks,39,0,0.0
gaussian,10,3,midast_cvm,39,4,0.8571428571428571
gaussian,10,3,edivisive,39,0,0.0
gaussian,10,3,ecf_cos,40,3,1.0
gaussian,10,3,midast_ks,40,0,0.0
gaussian,10,3,midast_cvm,40,3,0.6666666666666666
gaussian,10,3,edivisive,40,0,0.0
gaussian,10,3,ecf_cos,41,2,0.8
gaussian,10,3,midast_ks,41,0,0.0
gaussian,10,3,midast_cvm,41,2,0.8
gaussian,10,3,edivisive,41,0,0.0
gaussian,10,3,ecf_cos,42,4,0.5714285714285715
gaussian,10,3,midast_ks,42,0,0.0
gaussian,10,3,midast_cvm,42,2,0.4
gaussian,10,3,edivisive,42,0,0.0
gaussian,10,3,ecf_cos,43,3,1.0
gaussian,10,3,midast_ks,43,0,0.0
gaussian,10,3,midast_cvm,43,0,0.0
gaussian,10,3,edivisive,43,0,0.0
gaussian,10,3,ecf_cos,44,3,0.6666666666666666
gaussian,10,3,midast_ks,44,0,0.0
gaussian,10,3,midast_cvm,44,4,0.5714285714285715
gaussian,10,3,edivisive,44,0,0.0
gaussian,10,3,ecf_cos,45,3,0.6666666666666666
gaussian,10,3,midast_ks,45,0,0.0
gaussian,10,3,midast_cvm,45,1,0.5
gaussian,10,3,edivisive,45,0,0.0
gaussian,10,3,ecf_cos,46,3,1.0
gaussian,10,3,midast_ks,46,0,0.0
gaussian,10,3,midast_cvm,46,1,0.5
gaussian,10,3,edivisive,46,0,0.0
gaussian,10,3,ecf_cos,47,3,1.0
gaussian,10,3,midast_ks,47,0,0.0
gaussian,10,3,midast_cvm,47,2,0.8
gaussian,10,3,edivisive,47,0,0.0
gaussian,10,3,ecf_cos,48,3,1.0
gaussian,10,3,midast_ks,48,0,0.0
gaussian,10,3,midast_cvm,48,4,0.8571428571428571
gaussian,10,3,edivisive,48,0,0.0
gaussian,10,3,ecf_cos,49,2,0.8
gaussian,10,3,midast_ks,49,0,0.0
gaussian,10,3,midast_cvm,49,4,0.28571428571428575
gaussian,10,3,edivisive,49,0,0.0
gaussian,10,3,ecf_cos,50,3,1.0
gaussian,10,3,midast_ks,50,0,0.0
gaussian,10,3,midast_cvm,50,3,0.6666666666666666
gaussian,10,3,edivisive,50,0,0.0
gaussian,10,3,ecf_cos,51,3,1.0
gaussian,10,3,midast_ks,51,0,0.0
gaussian,10,3,midast_cvm,51,3,0.3333333333333333
gaussian,10,3,edivisive,51,0,0.0
gaussian,10,3,ecf_cos,52,4,0.8571428571428571
gaussian,10,3,midast_ks,52,0,0.0
gaussian,10,3,midast_cvm,52,4,0.8571428571428571
gaussian,10,3,edivisive,52,1,0.0
gaussian,10,3,ecf_cos,53,2,0.8
gaussian,10,3,midast_ks,53,0,0.0
gaussian,10,3,midast_cvm,53,2,0.4
gaussian,10,3,edivisive,53,0,0.0
gaussian,10,3,ecf_cos,54,3,1.0
gaussian,10,3,midast_ks,54,0,0.0
gaussian,10,3,midast_cvm,54,6,0.6666666666666666
gaussian,10,3,edivisive,54,0,0.0
gaussian,10,3,ecf_cos,55,3,1.0
gaussian,10,3,midast_ks,55,0,0.0
gaussian,10,3,midast_cvm,55,2,0.0
gaussian,10,3,edivisive,55,0,0.0
gaussian,10,3,ecf_cos,56,3,1.0
gaussian,10,3,midast_ks,56,0,0.0
gaussian,10,3,midast_cvm,56,3,0.6666666666666666
gaussian,10,3,edivisive,56,0,0.0
gaussian,10,3,ecf_cos,57,3,1.0
gaussian,10,3,midast_ks,57,0,0.0
gaussian,10,3,midast_cvm,57,4,0.8571428571428571
gaussian,10,3,edivisive,57,0,0.0
gaussian,10,3,ecf_cos,58,3,1.0
gaussian,10,3,midast_ks,58,0,0.0
gaussian,10,3,midast_cvm,58,5,0.7499999999999999
gaussian,10,3,edivisive,58,0,0.0
gaussian,10,3,ecf_cos,59,3,1.0
gaussian,10,3,midast_ks,59,0,0.0
gaussian,10,3,midast_cvm,59,4,0.5714285714285715
gaussian,10,3,edivisive,59,0,0.0
gaussian,10,3,ecf_cos,60,3,0.6666666666666666
gaussian,10,3,midast_ks,60,0,0.0
gaussian,10,3,midast_cvm,60,5,0.5
gaussian,10,3,edivisive,60,0,0.0
gaussian,10,3,ecf_cos,61,2,0.8
gaussian,10,3,midast_ks,61,0,0.0
gaussian,10,3,midast_cvm,61,5,0.7499999999999999
gaussian,10,3,edivisive,61,0,0.0
gaussian,10,3,ecf_cos,62,4,0.8571428571428571
gaussian,10,3,midast_ks,62,0,0.0
gaussian,10,3,midast_cvm,62,3,1.0
gaussian,10,3,edivisive,62,0,0.0
gaussian,10,3,ecf_cos,63,3,1.0
gaussian,10,3,midast_ks,63,0,0.0
gaussian,10,3,midast_cvm,63,6,0.6666666666666666
gaussian,10,3,edivisive,63,0,0.0
gaussian,10,3,ecf_cos,64,4,0.8571428571428571
gaussian,10,3,midast_ks,64,0,0.0
gaussian,10,3,midast_cvm,64,4,0.5714285714285715
gaussian,10,3,edivisive,64,1,0.0
gaussian,10,3,ecf_cos,65,4,0.8571428571428571
gaussian,10,3,midast_ks,65,0,0.0
gaussian,10,3,midast_cvm,65,1,0.5
gaussian,10,3,edivisive,65,0,0.0
gaussian,10,3,ecf_cos,66,3,1.0
gaussian,10,3,midast_ks,66,0,0.0
gaussian,10,3,midast_cvm,66,8,0.36363636363636365
gaussian,10,3,edivisive,66,0,0.0
gaussian,10,3,ecf_cos,67,5,0.7499999999999999
gaussian,10,3,midast_ks,67,0,0.0
gaussian,10,3,midast_cvm,67,3,0.6666666666666666
gaussian,10,3,edivisive,67,0,0.0
gaussian,10,3,ecf_cos,68,3,1.0
gaussian,10,3,midast_ks,68,0,0.0
gaussian,10,3,midast_cvm,68,2,0.8
gaussian,10,3,edivisive,68,0,0.0
gaussian,10,3,ecf_cos,69,3,1.0
gaussian,10,3,midast_ks,69,0,0.0
gaussian,10,3,midast_cvm,69,3,1.0
gaussian,10,3,edivisive,69,0,0.0
gaussian,10,3,ecf_cos,70,3,0.6666666666666666
gaussian,10,3,midast_ks,70,0,0.0
gaussian,10,3,midast_cvm,70,2,0.4
gaussian,10,3,edivisive,70,0,0.0
gaussian,10,3,ecf_cos,71,3,1.0
gaussian,10,3,midast_ks,71,0,0.0
gaussian,10,3,midast_cvm,71,3,0.6666666666666666
gaussian,10,3,edivisive,71,2,0.0
gaussian,10,3,ecf_cos,72,3,1.0
gaussian,10,3,midast_ks,72,0,0.0
gaussian,10,3,midast_cvm,72,3,0.6666666666666666
gaussian,10,3,edivisive,72,0,0.0
gaussian,10,3,ecf_cos,73,3,1.0
gaussian,10,3,midast_ks,73,0,0.0
gaussian,10,3,midast_cvm,73,4,0.8571428571428571
gaussian,10,3,edivisive,73,0,0.0
gaussian,10,3,ecf_cos,74,4,0.8571428571428571
gaussian,10,3,midast_ks,74,0,0.0
gaussian,10,3,midast_cvm,74,5,0.25
gaussian,10,3,edivisive,74,0,0.0
gaussian,10,3,ecf_cos,75,3,1.0
gaussian,10,3,midast_ks,75,0,0.0
gaussian,10,3,midast_cvm,75,4,0.5714285714285715
gaussian,10,3,edivisive,75,0,0.0
gaussian,10,3,ecf_cos,76,3,0.6666666666666666
gaussian,10,3,midast_ks,76,0,0.0
gaussian,10,3,midast_cvm,76,4,0.8571428571428571
gaussian,10,3,edivisive,76,2,0.0
gaussian,10,3,ecf_cos,77,3,0.6666666666666666
gaussian,10,3,midast_ks,77,0,0.0
gaussian,10,3,midast_cvm,77,3,1.0
gaussian,10,3,edivisive,77,0,0.0
gaussian,10,3,ecf_cos,78,3,1.0
gaussian,10,3,midast_ks,78,0,0.0
gaussian,10,3,midast_cvm,78,5,0.7499999999999999
gaussian,10,3,edivisive,78,0,0.0
gaussian,10,3,ecf_cos,79,3,1.0
gaussian,10,3,midast_ks,79,0,0.0
gaussian,10,3,midast_cvm,79,1,0.0
gaussian,10,3,edivisive,79,0,0.0
gaussian,10,3,ecf_cos,80,5,0.7499999999999999
gaussian,10,3,midast_ks,80,0,0.0
gaussian,10,3,midast_cvm,80,4,0.5714285714285715
gaussian,10,3,edivisive,80,0,0.0
gaussian,10,3,ecf_cos,81,3,1.0
gaussian,10,3,midast_ks,81,0,0.0
gaussian,10,3,midast_cvm,81,2,0.4
gaussian,10,3,edivisive,81,0,0.0
gaussian,10,3,ecf_cos,82,3,1.0
gaussian,10,3,midast_ks,82,0,0.0
gaussian,10,3,midast_cvm,82,5,0.7499999999999999
gaussian,10,3,edivisive,82,0,0.0
gaussian,10,3,ecf_cos,83,2,0.8
gaussian,10,3,midast_ks,83,0,0.0
gaussian,10,3,midast_cvm,83,0,0.0
gaussian,10,3,edivisive,83,0,0.0
gaussian,10,3,ecf_cos,84,3,1.0
gaussian,10,3,midast_ks,84,0,0.0
gaussian,10,3,midast_cvm,84,3,0.3333333333333333
gaussian,10,3,edivisive,84,0,0.0
gaussian,10,3,ecf_cos,85,3,1.0
gaussian,10,3,midast_ks,85,0,0.0
gaussian,10,3,midast_cvm,85,4,0.5714285714285715
gaussian,10,3,edivisive,85,0,0.0
gaussian,10,3,ecf_cos,86,4,0.8571428571428571
gaussian,10,3,midast_ks,86,0,0.0
gaussian,10,3,midast_cvm,86,4,0.5714285714285715
gaussian,10,3,edivisive,86,0,0.0
gaussian,10,3,ecf_cos,87,3,1.0
gaussian,10,3,midast_ks,87,0,0.0
gaussian,10,3,midast_cvm,87,3,0.6666666666666666
gaussian,10,3,edivisive,87,0,0.0
gaussian,10,3,ecf_cos,88,3,0.6666666666666666
gaussian,10,3,midast_ks,88,0,0.0
gaussian,10,3,midast_cvm,88,3,0.6666666666666666
gaussian,10,3,edivisive,88,0,0.0
gaussian,10,3,ecf_cos,89,3,1.0
gaussian,10,3,midast_ks,89,0,0.0
gaussian,10,3,midast_cvm,89,4,0.5714285714285715
gaussian,10,3,edivisive,89,0,0.0
gaussian,10,3,ecf_cos,90,3,0.6666666666666666
gaussian,10,3,midast_ks,90,0,0.0
gaussian,10,3,midast_cvm,90,4,0.5714285714285715
gaussian,10,3,edivisive,90,0,0.0
gaussian,10,3,ecf_cos,91,3,1.0
gaussian,10,3,midast_ks,91,0,0.0
gaussian,10,3,midast_cvm,91,3,0.3333333333333333
gaussian,10,3,edivisive,91,0,0.0
gaussian,10,3,ecf_cos,92,3,1.0
gaussian,10,3,midast_ks,92,0,0.0
gaussian,10,3,midast_cvm,92,4,0.28571428571428575
gaussian,10,3,edivisive,92,3,0.0
gaussian,10,3,ecf_cos,93,3,1.0
gaussian,10,3,midast_ks,93,0,0.0
gaussian,10,3,midast_cvm,93,4,0.8571428571428571
gaussian,10,3,edivisive,93,0,0.0
gaussian,10,3,ecf_cos,94,4,0.8571428571428571
gaussian,10,3,midast_ks,94,0,0.0
gaussian,10,3,midast_cvm,94,4,0.5714285714285715
gaussian,10,3,edivisive,94,2,0.0
gaussian,10,3,ecf_cos,95,4,0.8571428571428571
gaussian,10,3,midast_ks,95,0,0.0
gaussian,10,3,midast_cvm,95,2,0.4
gaussian,10,3,edivisive,95,0,0.0
gaussian,10,3,ecf_cos,96,3,1.0
gaussian,10,3,midast_ks,96,0,0.0
gaussian,10,3,midast_cvm,96,3,1.0
gaussian,10,3,edivisive,96,0,0.0
gaussian,10,3,ecf_cos,97,1,0.5
gaussian,10,3,midast_ks,97,0,0.0
gaussian,10,3,midast_cvm,97,4,0.5714285714285715
gaussian,10,3,edivisive,97,0,0.0
gaussian,10,3,ecf_cos,98,2,0.8
gaussian,10,3,midast_ks,98,0,0.0
gaussian,10,3,midast_cvm,98,3,0.3333333333333333
gaussian,10,3,edivisive,98,0,0.0
gaussian,10,3,ecf_cos,99,4,0.8571428571428571
